year,month,state,primary.mode,etiology,serotype.or.genotype,etiology.status,setting,illnesses,hospitalizations,deaths,food.vehicle,food.contaminated.ingredient,ifsac.category,water.exposure,water.type,water.status
2014,5,Illinois,Person-to-person,shigella,NA,confirmed,NA,4,0,0,NA,NA,NA,NA,NA,NA
2014,1,Illinois,Person-to-person,sapovirus,NA,confirmed,NA,38,0,0,NA,NA,NA,NA,NA,NA
2014,4,Illinois,Person-to-person,rotavirus,NA,suspected,NA,8,1,0,NA,NA,NA,NA,NA,NA
2014,3,Illinois,Person-to-person,clostridium,NA,confirmed,NA,9,1,0,NA,NA,NA,NA,NA,NA
2014,8,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,3,0,0,NA,NA,NA,NA,NA,NA
2014,8,Iowa,Food,campylobacter,NA,confirmed,Private home/residence,5,1,0,chicken,NA,Chicken,NA,NA,NA
2014,8,Wisconsin,Water,cryptosporidium,IdA17,confirmed,Hotel/Motel/Lodge/Inn,3,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2014,8,Wisconsin,Water,giardia unknown,NA,confirmed,National Forest,3,0,0,NA,NA,NA,Drinking water,Nontransient Noncommunity,Reviewed
2014,9,Wisconsin,Water,campylobacter,NA,confirmed,Private Residence,5,0,0,NA,NA,NA,Drinking water,Individual/Private,Reviewed
2014,9,Wisconsin,Food,salmonella,Newport; Javiana,confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",29,0,0,NA,NA,NA,NA,NA,NA
2014,9,Wisconsin,Food,salmonella,Newport; Javiana, confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",29,0,0,NA,NA,NA,NA,NA,NA
2014,9,Wisconsin,Food,e. coli,O157,confirmed,Private home/residence,4,2,0,NA,NA,NA,NA,NA,NA
2014,9,Wisconsin,Food,campylobacter,unknown;,confirmed,Private home/residence,38,10,0,"milk, whole milk unpasteurized",NA,Dairy,NA,NA,NA
2014,9,Wisconsin,Food,e. coli,unknown;, confirmed,Private home/residence,38,10,0,"milk, whole milk unpasteurized",NA,Dairy,NA,NA,NA
2014,9,Wisconsin,Food, giardia,unknown;, suspected,Private home/residence,38,10,0,"milk, whole milk unpasteurized",NA,Dairy,NA,NA,NA
2014,9,Illinois,Food,salmonella,Infantis,confirmed,Restaurant - other or unknown type,7,2,0,NA,NA,NA,NA,NA,NA
2014,9,Illinois,Food,salmonella,NA,suspected,Restaurant - other or unknown type,5,0,0,"tamale, unspecified",NA,Multiple,NA,NA,NA
2014,8,Illinois,Food,hepatitis a,NA,confirmed,Restaurant - Sit-down dining,12,6,0,NA,NA,NA,NA,NA,NA
2014,8,Illinois,Food,shigella,NA,confirmed,Child day care,23,1,0,NA,NA,NA,NA,NA,NA
2014,8,Wisconsin,Person-to-person,cryptosporidium,NA,confirmed,Child day care,6,0,0,NA,NA,NA,NA,NA,NA
2014,9,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2014,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,3,0,0,NA,NA,NA,NA,NA,NA
2014,10,Wisconsin,Food,salmonella,"I 4,[5],12:i:-; I 4,[5],12:i:-",confirmed,Caterer (food prepared off-site from where served),42,8,0,"beans, baked",NA,Multiple,NA,NA,NA
2014,10,Wisconsin,Food,salmonella,"I 4,[5],12:i:-; I 4,[5],12:i:-", confirmed,Caterer (food prepared off-site from where served),42,8,0,"beans, baked",NA,Multiple,NA,NA,NA
2014,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,7,0,0,NA,NA,NA,NA,NA,NA
2014,10,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Long-term care/nursing home/assisted living facility,14,0,0,NA,NA,NA,NA,NA,NA
2014,10,Wisconsin,Person-to-person,NA,NA,NA,School/college/university,20,0,0,NA,NA,NA,NA,NA,NA
2014,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2014,9,Wisconsin,Person-to-person,giardia unknown,NA,confirmed,Private home/residence,5,1,0,NA,NA,NA,NA,NA,NA
2014,9,Wisconsin,Food,other - chemical/toxin,NA,suspected,Grocery store,8,0,0,"chicken, rotisserie",chicken,Chicken,NA,NA,NA
2014,11,Wisconsin,Person-to-person,NA,NA,NA,School/college/university,42,0,0,NA,NA,NA,NA,NA,NA
2014,11,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2014,11,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,30,0,0,NA,NA,NA,NA,NA,NA
2014,11,Wisconsin,Food,clostridium,NA,suspected,Restaurant - Sit-down dining,4,0,0,NA,NA,NA,NA,NA,NA
2014,11,Wisconsin,Food,bacillus,NA, suspected,Restaurant - Sit-down dining,4,0,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,22,0,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,26,0,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,26,0,1,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Person-to-person,NA,NA,NA,School/college/university,100,0,0,NA,NA,NA,NA,NA,NA
2014,11,Illinois,Food,salmonella,Enteritidis,confirmed,Restaurant - Sit-down dining,4,0,0,chilaquiles,egg,Eggs,NA,NA,NA
2014,10,Illinois,Food,salmonella,"Chailey; I 4,[5],12:i:-",confirmed,Grocery store,11,0,0,"carnitas, unspecified",NA,Multiple,NA,NA,NA
2014,10,Illinois,Food,salmonella,"Chailey; I 4,[5],12:i:-", confirmed,Grocery store,11,0,0,"carnitas, unspecified",NA,Multiple,NA,NA,NA
2014,12,Iowa,Food,salmonella,Enteritidis; Enteritidis,confirmed,Restaurant - Sit-down dining,6,NA,0,NA,NA,NA,NA,NA,NA
2014,12,Iowa,Food,salmonella,Enteritidis; Enteritidis, confirmed,Restaurant - Sit-down dining,6,NA,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,0,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,21,0,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Hospital,9,0,0,NA,NA,NA,NA,NA,NA
2014,12,Wisconsin,Food,clostridium,NA,suspected,Restaurant - other or unknown type,5,0,0,"pork, carnitas; barbacoa",pork; beef,Multiple,NA,NA,NA
2014,12,Wisconsin,Food,bacillus,NA, suspected,Restaurant - other or unknown type,5,0,0,"pork, carnitas; barbacoa",pork; beef,Multiple,NA,NA,NA
2014,9,Wisconsin,Person-to-person,cryptosporidium,NA,confirmed,Child day care,4,1,0,NA,NA,NA,NA,NA,NA
2014,8,Illinois,Food,salmonella,NA,confirmed,Restaurant - Sit-down dining,10,5,0,NA,NA,NA,NA,NA,NA
2014,6,Illinois,Person-to-person,shigella,NA,confirmed,NA,8,0,0,NA,NA,NA,NA,NA,NA
2014,7,Illinois,Person-to-person,shigella,NA,confirmed,NA,10,0,0,NA,NA,NA,NA,NA,NA
2014,7,Illinois,Person-to-person,shigella,NA,confirmed,NA,27,2,0,NA,NA,NA,NA,NA,NA
2014,9,Illinois,Person-to-person,NA,NA,NA,NA,6,0,0,NA,NA,NA,NA,NA,NA
2014,9,Illinois,Person-to-person,shigella,NA,confirmed,NA,26,0,0,NA,NA,NA,NA,NA,NA
2014,12,Illinois,Person-to-person,NA,NA,NA,NA,24,2,0,NA,NA,NA,NA,NA,NA
2014,11,Illinois,Food,salmonella,Newport,confirmed,Other,3,2,0,NA,NA,NA,NA,NA,NA
2014,11,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,6,0,0,NA,NA,NA,NA,NA,NA
2014,2,Wisconsin,Person-to-person,e. coli,O157,confirmed,Child day care,4,1,0,NA,NA,NA,NA,NA,NA
2014,5,Wisconsin,Animal Contact,salmonella,Typhimurium,confirmed,Private home/residence,3,0,0,NA,NA,NA,NA,NA,NA
2014,7,Wisconsin,Food,streptococcus group a,NA,confirmed,Camp,54,0,0,pasta salad,NA,Multiple,NA,NA,NA
2014,9,Wisconsin,Food,cryptosporidium,other,confirmed,Private home/residence,8,0,0,kale,kale,Vegetable Row Crops,NA,NA,NA
2014,11,Illinois,Person-to-person,clostridium,NA,confirmed,NA,10,2,0,NA,NA,NA,NA,NA,NA
2014,11,Illinois,Food,salmonella,Javiana,confirmed,NA,4,2,0,"cucumbers (english, mini, and persian)",NA,Seeded Vegetables,NA,NA,NA
2014,8,Wisconsin,Indeterminate/Other/Unknown,cryptosporidium,NA,suspected,Child day care,2,0,0,NA,NA,NA,NA,NA,NA
2014,9,Wisconsin,Person-to-person,cryptosporidium,NA,confirmed,Child day care,4,0,0,NA,NA,NA,NA,NA,NA
2014,9,Wisconsin,Person-to-person, giardia duodenalis,NA, confirmed,Child day care,4,0,0,NA,NA,NA,NA,NA,NA
2014,5,Wisconsin,Person-to-person,cryptosporidium,NA,suspected,Child day care,3,0,0,NA,NA,NA,NA,NA,NA
2014,5,Wisconsin,Indeterminate/Other/Unknown,cryptosporidium,NA,suspected,Child day care,2,0,0,NA,NA,NA,NA,NA,NA
2014,7,Wisconsin,Indeterminate/Other/Unknown,cryptosporidium,NA,suspected,"Other, specify",2,0,0,NA,NA,NA,NA,NA,NA
2014,11,Illinois,Person-to-person,NA,NA,NA,NA,15,0,0,NA,NA,NA,NA,NA,NA
2014,11,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,4,NA,NA,NA,NA,NA,NA,NA,NA
2014,10,Wisconsin,Water,cryptosporidium,NA,confirmed,Recreational facility,3,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2014,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,1,NA,NA,NA,NA,NA,NA,NA
2015,1,Wisconsin,Person-to-person,rotavirus,NA,suspected,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2015,1,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,25,3,1,NA,NA,NA,NA,NA,NA
2015,1,Wisconsin,Food,clostridium,NA,suspected,Banquet Facility (food prepared and served on-site),58,0,0,shredded chicken,NA,Chicken,NA,NA,NA
2015,1,Wisconsin,Person-to-person,NA,NA,NA,School/college/university,43,0,0,NA,NA,NA,NA,NA,NA
2015,1,Wisconsin,Person-to-person,NA,NA,NA,Other healthcare facility,5,0,0,NA,NA,NA,NA,NA,NA
2015,1,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,School/college/university,6,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,sapovirus,NA,suspected,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,4,0,0,NA,NA,NA,NA,NA,NA
2015,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2015,1,Illinois,Person-to-person,rotavirus,NA,suspected,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Food,NA,NA,NA,"Restaurant - ""Fast-food""(drive up service or pay at counter)",11,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,18,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,13,0,0,NA,NA,NA,NA,NA,NA
2015,2,Iowa,Food,NA,NA,NA,Restaurant - Sit-down dining,5,0,0,NA,NA,NA,NA,NA,NA
2015,1,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,15,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,1,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,22,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,43,2,0,NA,NA,NA,NA,NA,NA
2015,2,Iowa,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,10,0,0,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Person-to-person,NA,NA,NA,Hospital,9,NA,NA,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,49,1,0,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,13,0,0,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,23,3,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,42,4,1,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Food,NA,NA,NA,Restaurant - Sit-down dining,4,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,School/college/university,261,2,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Food,clostridium,NA,suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,0,NA,NA,NA,NA,NA,NA
2015,1,Illinois,Food,other,NA,suspected,Other,6,0,0,apple juice,juice,Fruits,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,13,0,2,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,34,1,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,40,2,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,14,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,34,1,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,12,1,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,14,1,0,NA,NA,NA,NA,NA,NA
2015,3,Iowa,Food,histamine,NA,suspected,Private home/residence,2,0,0,"salmon, unspecified",NA,Fish,NA,NA,NA
2015,3,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,26,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,14,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,18,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,13,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Food,NA,NA,NA,Restaurant - Sit-down dining,6,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Food,salmonella,Weltevreden,confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,1,0,sushi,tuna steak,Fish,NA,NA,NA
2015,2,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,25,5,0,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Person-to-person,rotavirus,NA,suspected,Long-term care/nursing home/assisted living facility,5,NA,NA,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Water,pseudomonas,NA,suspected,Hotel/Motel/Lodge/Inn,7,0,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub; Pool - Swimming Pool,Cleaned
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,24,0,0,NA,NA,NA,NA,NA,NA
2015,1,Illinois,Animal Contact,cryptosporidium,NA,confirmed,Farm/dairy,4,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person, rotavirus,NA, suspected,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,clostridium,NA, confirmed,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,13,1,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Food,clostridium,NA,confirmed,NA,2,2,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Food,salmonella,"I 4,[5],12:i:-",suspected,Private home/residence; Caterer (food prepared off-site from where served),8,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Food,salmonella,GII.4 Sydney;,suspected,Restaurant - Sit-down dining,7,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Food,e. coli,GII.4 Sydney;, suspected,Restaurant - Sit-down dining,7,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Food,shigella,GII.4 Sydney;, suspected,Restaurant - Sit-down dining,7,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,23,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2015,1,Illinois,Food,NA,NA,NA,School/college/university,7,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,18,1,0,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Person-to-person,rotavirus,NA,suspected,Long-term care/nursing home/assisted living facility,11,2,NA,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,rotavirus,NA,suspected,Long-term care/nursing home/assisted living facility,47,1,1,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,rotavirus,NA,suspected,Long-term care/nursing home/assisted living facility,7,0,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,0,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,43,5,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,4,1,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,4,3,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,19,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,1,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,clostridium,NA,confirmed,Long-term care/nursing home/assisted living facility,20,0,0,NA,NA,NA,NA,NA,NA
2015,2,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,23,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,24,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,23,2,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,12,0,1,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,18,0,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,40,0,0,NA,NA,NA,NA,NA,NA
2015,4,Illinois,Food,salmonella,Enteritidis,confirmed,School/college/university,3,0,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,4,0,0,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,1,NA,NA,NA,NA,NA,NA
2015,3,Wisconsin,Animal Contact,cryptosporidium,NA,suspected,NA,4,0,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,7,0,0,NA,NA,NA,NA,NA,NA
2015,4,Illinois,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2015,4,Wisconsin,Food,e. coli,O26,confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,NA,NA,NA,NA,NA,NA
2015,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2015,5,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,5,0,0,NA,NA,NA,NA,NA,NA
2015,4,Illinois,Food,salmonella,"I 4,[5],12:i:-",confirmed,Unknown,5,2,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,shigella,NA,confirmed,Child day care,2,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,shigella,NA,confirmed,Child day care,5,0,0,NA,NA,NA,NA,NA,NA
2015,5,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,4,0,0,NA,NA,NA,NA,NA,NA
2015,5,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,14,0,0,NA,NA,NA,NA,NA,NA
2015,5,Wisconsin,Food,salmonella,"I 4,[5],12:i:-",confirmed,Grocery store,73,7,0,"pork, carnitas",pork,Pork,NA,NA,NA
2015,4,Iowa,Food,salmonella,Enteritidis,confirmed,Private home/residence,9,0,0,turkey,NA,Turkey,NA,NA,NA
2015,4,Wisconsin,Person-to-person,salmonella,Enteritidis,confirmed,Child day care,5,1,0,NA,NA,NA,NA,NA,NA
2015,5,Illinois,Food,shigella,NA,suspected,Restaurant - Sit-down dining,20,0,0,"bruschetta; bruschetta; chicken, marsala",NA,Multiple,NA,NA,NA
2015,5,Illinois,Food,e. coli,NA, suspected,Restaurant - Sit-down dining,20,0,0,"bruschetta; bruschetta; chicken, marsala",NA,Multiple,NA,NA,NA
2015,5,Illinois,Food,salmonella,NA, suspected,Restaurant - Sit-down dining,20,0,0,"bruschetta; bruschetta; chicken, marsala",NA,Multiple,NA,NA,NA
2015,5,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2015,5,Illinois,Person-to-person,shigella,NA,confirmed,"Other, specify",4,1,0,NA,NA,NA,NA,NA,NA
2015,4,Illinois,Person-to-person,shigella,NA,confirmed,School/college/university,3,0,0,NA,NA,NA,NA,NA,NA
2015,3,Illinois,Person-to-person,shigella,NA,confirmed,Child day care,5,2,0,NA,NA,NA,NA,NA,NA
2015,6,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,School/college/university,26,0,0,NA,NA,NA,NA,NA,NA
2015,4,Illinois,Food, other,NA, suspected,Restaurant - Sit-down dining,22,0,0,NA,NA,NA,NA,NA,NA
2015,4,Illinois,Food, other,NA, suspected,Restaurant - Sit-down dining,22,0,0,NA,NA,NA,NA,NA,NA
2015,6,Illinois,Food,other,NA,suspected,Private home/residence,8,1,0,NA,NA,NA,NA,NA,NA
2015,6,Illinois,Food,salmonella,Heidelberg; ; Heidelberg,confirmed,Grocery store,10,6,0,mole sauce,NA,Multiple,NA,NA,NA
2015,6,Illinois,Food,salmonella,Heidelberg; ; Heidelberg, confirmed,Grocery store,10,6,0,mole sauce,NA,Multiple,NA,NA,NA
2015,6,Illinois,Water,pseudomonas,NA,confirmed,Hotel/Motel/Lodge/Inn,13,0,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub,Cleaned
2015,6,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),4,1,0,NA,NA,NA,NA,NA,NA
2015,5,Wisconsin,Animal Contact,salmonella,Braenderup,confirmed,NA,2,0,0,NA,NA,NA,NA,NA,NA
2015,5,Wisconsin,Indeterminate/Other/Unknown,cryptosporidium,NA,confirmed,Hospital,4,1,0,NA,NA,NA,NA,NA,NA
2015,6,Wisconsin,Food,clostridium,NA,suspected,Caterer (food prepared off-site from where served),32,0,0,pulled pork,NA,Pork,NA,NA,NA
2015,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,1,0,NA,NA,NA,NA,NA,NA
2015,5,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,1,0,NA,NA,NA,NA,NA,NA
2015,5,Wisconsin,Person-to-person,giardia,NA,confirmed,Hotel/motel,8,1,0,NA,NA,NA,NA,NA,NA
2015,6,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
